consumer_id,consumer_session_id,session_events,unique_articles,session_start,session_end,session_duration_minutes
-968371571321396196,-5351913769501602721,1,1,2016-11-30 11:05:38+00:00,2016-11-30 11:05:38+00:00,0.0
-968371571321396196,-7977169175562397607,4,2,2016-06-03 13:29:35+00:00,2016-06-03 17:22:22+00:00,232.78333333333333
-968371571321396196,3043976735964917858,2,1,2016-08-22 16:58:36+00:00,2016-08-22 16:59:02+00:00,0.43333333333333335
-962915895568757637,-1617250231506652185,1,1,2016-07-14 18:36:04+00:00,2016-07-14 18:36:04+00:00,0.0
-962915895568757637,-4286357550971707371,1,1,2016-08-02 15:37:50+00:00,2016-08-02 15:37:50+00:00,0.0
-962915895568757637,-562147250924899239,2,1,2016-10-10 13:12:29+00:00,2016-10-10 13:24:35+00:00,12.1
-962915895568757637,-5827625201358453497,1,1,2016-04-26 18:49:14+00:00,2016-04-26 18:49:14+00:00,0.0
-962915895568757637,-7169938032350758894,1,1,2016-08-09 19:25:03+00:00,2016-08-09 19:25:03+00:00,0.0
-962915895568757637,-9076676301589200003,1,1,2016-10-26 18:19:49+00:00,2016-10-26 18:19:49+00:00,0.0
-962915895568757637,1010670312365728383,2,1,2016-09-15 19:23:14+00:00,2016-09-15 19:23:23+00:00,0.15
-962915895568757637,1028463999167707646,1,1,2016-08-25 19:01:18+00:00,2016-08-25 19:01:18+00:00,0.0
-962915895568757637,1477273816989803198,1,1,2016-10-24 11:15:23+00:00,2016-10-24 11:15:23+00:00,0.0
-962915895568757637,2806967890256287876,3,1,2016-09-21 13:24:26+00:00,2016-09-21 13:27:54+00:00,3.466666666666667
-962915895568757637,3028007384347027538,2,2,2016-09-26 12:53:37+00:00,2016-09-26 12:53:45+00:00,0.13333333333333333
-962915895568757637,3648878938582557877,1,1,2016-09-16 19:10:37+00:00,2016-09-16 19:10:37+00:00,0.0
-962915895568757637,4207025535342554007,1,1,2016-08-31 14:17:15+00:00,2016-08-31 14:17:15+00:00,0.0
-962915895568757637,4537553437952914739,2,1,2016-06-10 18:31:39+00:00,2016-06-10 18:31:41+00:00,0.03333333333333333
-962915895568757637,6842760426161387877,1,1,2016-08-01 15:48:50+00:00,2016-08-01 15:48:50+00:00,0.0
-962915895568757637,7109857140279705239,4,2,2016-06-29 15:48:28+00:00,2016-06-29 15:49:31+00:00,1.05
-962915895568757637,8417985782956001911,5,1,2016-10-25 12:55:59+00:00,2016-10-25 16:43:04+00:00,227.08333333333334
-962915895568757637,8980858468279260267,2,1,2016-10-14 13:19:53+00:00,2016-10-14 13:21:16+00:00,1.3833333333333333
-960951213834982069,-5981827294565775577,1,1,2017-01-17 10:47:33+00:00,2017-01-17 10:47:33+00:00,0.0
-960951213834982069,-4737336798299503062,2,1,2017-02-03 10:42:04+00:00,2017-02-03 11:00:32+00:00,18.466666666666665
-960951213834982069,4630308118055194087,2,1,2017-01-20 10:29:52+00:00,2017-01-20 11:06:56+00:00,37.06666666666667
-960951213834982069,-3194252439828314801,1,1,2016-11-23 11:33:11+00:00,2016-11-23 11:33:11+00:00,0.0
-960951213834982069,-5453025612465149671,1,1,2016-05-20 11:15:44+00:00,2016-05-20 11:15:44+00:00,0.0
-960951213834982069,-5847038615372324558,1,1,2016-07-07 11:26:59+00:00,2016-07-07 11:26:59+00:00,0.0
-960951213834982069,-5943369204887476949,1,1,2016-10-27 12:51:46+00:00,2016-10-27 12:51:46+00:00,0.0
-960951213834982069,-6232224788141975573,2,1,2016-06-27 11:20:08+00:00,2016-06-27 18:54:53+00:00,454.75
-960951213834982069,-6441723137838390882,1,1,2016-06-30 13:58:54+00:00,2016-06-30 13:58:54+00:00,0.0
-960951213834982069,-6884005398905220815,1,1,2016-12-01 16:01:43+00:00,2016-12-01 16:01:43+00:00,0.0
-960951213834982069,-7186025154187834518,1,1,2016-07-25 19:50:19+00:00,2016-07-25 19:50:19+00:00,0.0
-960951213834982069,-7765090648127362693,3,1,2016-06-24 11:09:28+00:00,2016-06-24 12:10:05+00:00,60.61666666666667
-960951213834982069,2314195626514454673,1,1,2016-07-28 15:32:43+00:00,2016-07-28 15:32:43+00:00,0.0
-960951213834982069,3426829978556082420,2,1,2016-06-28 12:58:19+00:00,2016-06-28 16:45:13+00:00,226.9
-960951213834982069,4074486643486758147,1,1,2016-05-06 18:10:31+00:00,2016-05-06 18:10:31+00:00,0.0
-960951213834982069,5102407042930109225,1,1,2016-09-15 11:38:11+00:00,2016-09-15 11:38:11+00:00,0.0
-960951213834982069,7467592070021237218,2,1,2016-06-20 19:38:31+00:00,2016-06-20 19:38:31+00:00,0.0
-960951213834982069,7714341878467662864,1,1,2016-05-24 13:38:56+00:00,2016-05-24 13:38:56+00:00,0.0
-956121253536943129,-6510372740322585386,1,1,2016-11-17 17:34:53+00:00,2016-11-17 17:34:53+00:00,0.0
-936933622636297420,500352413462937783,1,1,2017-02-17 18:59:31+00:00,2017-02-17 18:59:31+00:00,0.0
-936933622636297420,7958132900190345547,1,1,2017-02-16 15:18:00+00:00,2017-02-16 15:18:00+00:00,0.0
-936933622636297420,4456837813418580301,2,1,2016-05-09 18:15:38+00:00,2016-05-09 18:15:56+00:00,0.3
-926222002072636259,1285424111828519639,2,1,2016-06-29 11:33:20+00:00,2016-06-29 11:33:25+00:00,0.08333333333333333
-926222002072636259,3271463930895123375,1,1,2016-05-05 17:48:05+00:00,2016-05-05 17:48:05+00:00,0.0
-926222002072636259,3869977871777259010,1,1,2016-06-01 15:22:32+00:00,2016-06-01 15:22:32+00:00,0.0
-926222002072636259,8018742098774116672,1,1,2016-05-30 17:18:52+00:00,2016-05-30 17:18:52+00:00,0.0
-909688769922425154,-8427343005079225762,1,1,2017-01-17 10:16:21+00:00,2017-01-17 10:16:21+00:00,0.0
-909688769922425154,5472569827810067476,1,1,2016-10-11 12:15:14+00:00,2016-10-11 12:15:14+00:00,0.0
-909688769922425154,818626102170648790,1,1,2016-08-31 11:31:05+00:00,2016-08-31 11:31:05+00:00,0.0
-900146660487611772,-6314233394588280554,2,1,2017-02-16 13:03:26+00:00,2017-02-16 13:04:41+00:00,1.25
-900146660487611772,1666965838604249053,1,1,2016-09-02 14:13:13+00:00,2016-09-02 14:13:13+00:00,0.0
-900146660487611772,4165170916460914561,1,1,2016-07-18 18:53:04+00:00,2016-07-18 18:53:04+00:00,0.0
-900146660487611772,4612188291008904246,1,1,2016-05-05 13:00:25+00:00,2016-05-05 13:00:25+00:00,0.0
-900146660487611772,4774328083196848144,1,1,2016-07-21 14:17:50+00:00,2016-07-21 14:17:50+00:00,0.0
-900146660487611772,6223040493495045624,4,1,2016-07-01 14:18:36+00:00,2016-07-01 14:28:45+00:00,10.15
-899408017713069700,-2903400495056213360,2,1,2016-06-10 13:48:39+00:00,2016-06-10 13:48:40+00:00,0.016666666666666666
-899408017713069700,-8557341667809133265,1,1,2016-03-31 19:02:32+00:00,2016-03-31 19:02:32+00:00,0.0
-899408017713069700,5791693116485604439,1,1,2016-09-16 11:25:09+00:00,2016-09-16 11:25:09+00:00,0.0
-897315218084387621,-2087923182818856725,1,1,2016-09-13 20:14:04+00:00,2016-09-13 20:14:04+00:00,0.0
-897315218084387621,-7252052288077892602,2,1,2016-06-20 17:34:35+00:00,2016-06-20 17:34:35+00:00,0.0
-897315218084387621,-928482424139366585,1,1,2016-05-02 18:50:02+00:00,2016-05-02 18:50:02+00:00,0.0
-897315218084387621,2977710986060325704,1,1,2016-09-27 11:07:20+00:00,2016-09-27 11:07:20+00:00,0.0
-897315218084387621,4956311460540747647,1,1,2016-10-26 10:56:10+00:00,2016-10-26 10:56:10+00:00,0.0
-897315218084387621,8204367737724408272,1,1,2016-08-16 20:01:23+00:00,2016-08-16 20:01:23+00:00,0.0
-897315218084387621,8454644122690587681,1,1,2016-04-20 17:05:18+00:00,2016-04-20 17:05:18+00:00,0.0
-887301601153643466,-8024584431891331278,1,1,2017-01-13 20:32:49+00:00,2017-01-13 20:32:49+00:00,0.0
-887301601153643466,-4208709729247929593,1,1,2017-01-20 18:29:23+00:00,2017-01-20 18:29:23+00:00,0.0
-887301601153643466,3014552472132715893,1,1,2017-01-12 12:49:19+00:00,2017-01-12 12:49:19+00:00,0.0
-887301601153643466,3078987141375664060,1,1,2017-01-27 16:14:12+00:00,2017-01-27 16:14:12+00:00,0.0
-887301601153643466,-2142966504481857672,2,1,2016-09-20 12:46:45+00:00,2016-09-20 12:50:16+00:00,3.5166666666666666
-887301601153643466,-4678557196568423484,1,1,2016-07-14 14:35:22+00:00,2016-07-14 14:35:22+00:00,0.0
-887301601153643466,-4960515002710898159,1,1,2016-07-16 00:35:08+00:00,2016-07-16 00:35:08+00:00,0.0
-887301601153643466,-6776994155984685737,1,1,2016-11-11 15:38:16+00:00,2016-11-11 15:38:16+00:00,0.0
-887301601153643466,1394369363088432493,1,1,2016-08-17 12:00:06+00:00,2016-08-17 12:00:06+00:00,0.0
-867171338823652769,-2924578092700492606,1,1,2016-12-22 02:02:51+00:00,2016-12-22 02:02:51+00:00,0.0
-867171338823652769,1419299288320243988,1,1,2016-12-21 17:47:47+00:00,2016-12-21 17:47:47+00:00,0.0
-867171338823652769,-1669153242481736222,1,1,2016-07-28 22:16:55+00:00,2016-07-28 22:16:55+00:00,0.0
-867171338823652769,-1861094235002300381,2,2,2016-05-19 10:51:34+00:00,2016-05-19 12:14:41+00:00,83.11666666666666
-867171338823652769,-2149904304280849863,1,1,2016-05-24 02:38:51+00:00,2016-05-24 02:38:51+00:00,0.0
-867171338823652769,-3051850333710953614,2,1,2016-05-18 20:43:40+00:00,2016-05-18 20:47:29+00:00,3.816666666666667
-867171338823652769,-3363552181765047813,1,1,2016-12-03 12:45:19+00:00,2016-12-03 12:45:19+00:00,0.0
-867171338823652769,-3965989366429103282,3,1,2016-07-18 21:49:03+00:00,2016-07-18 21:51:05+00:00,2.033333333333333
-867171338823652769,-4529735894457638405,1,1,2016-05-20 19:57:41+00:00,2016-05-20 19:57:41+00:00,0.0
-867171338823652769,-558599249162858956,2,2,2016-05-17 02:32:20+00:00,2016-05-17 02:35:49+00:00,3.4833333333333334
-867171338823652769,-574873543887124210,1,1,2016-10-31 12:35:49+00:00,2016-10-31 12:35:49+00:00,0.0
-867171338823652769,-6055758896132697016,2,1,2016-06-02 17:07:10+00:00,2016-06-02 20:07:09+00:00,179.98333333333332
-867171338823652769,-6259057168400210178,1,1,2016-10-11 15:42:28+00:00,2016-10-11 15:42:28+00:00,0.0
-867171338823652769,-6611439977901319186,1,1,2016-05-10 18:06:04+00:00,2016-05-10 18:06:04+00:00,0.0
-867171338823652769,-7485790337038343890,3,1,2016-06-03 04:06:43+00:00,2016-06-03 04:07:56+00:00,1.2166666666666666
-867171338823652769,-7780720750606182134,1,1,2016-04-26 13:49:53+00:00,2016-04-26 13:49:53+00:00,0.0
-867171338823652769,-8531791997547620713,1,1,2016-09-08 20:32:17+00:00,2016-09-08 20:32:17+00:00,0.0
-867171338823652769,1345086289672573124,1,1,2016-06-16 05:35:40+00:00,2016-06-16 05:35:40+00:00,0.0
-867171338823652769,1455392647870857557,4,2,2016-06-14 16:34:44+00:00,2016-06-14 16:41:43+00:00,6.983333333333333
-867171338823652769,1895758716944355831,4,2,2016-10-13 03:03:11+00:00,2016-10-13 13:25:36+00:00,622.4166666666666
-867171338823652769,2152112790891192216,1,1,2016-07-20 15:02:44+00:00,2016-07-20 15:02:44+00:00,0.0
-867171338823652769,2556506736931455506,2,1,2016-06-22 02:03:06+00:00,2016-06-22 02:03:06+00:00,0.0
-867171338823652769,2837829409023965255,1,1,2016-04-27 10:24:42+00:00,2016-04-27 10:24:42+00:00,0.0
-867171338823652769,2852896800485881090,3,2,2016-06-15 01:42:19+00:00,2016-06-15 01:48:31+00:00,6.2
-867171338823652769,2938312597125660738,1,1,2016-08-04 16:58:14+00:00,2016-08-04 16:58:14+00:00,0.0
-867171338823652769,2998677108792533960,4,1,2016-05-31 01:07:56+00:00,2016-05-31 01:11:10+00:00,3.2333333333333334
-867171338823652769,3118508198736332505,3,1,2016-05-05 13:10:08+00:00,2016-05-05 19:00:32+00:00,350.4
-867171338823652769,348323281087280554,1,1,2016-09-21 18:45:04+00:00,2016-09-21 18:45:04+00:00,0.0
-867171338823652769,3524736524644357905,2,2,2016-11-18 11:25:02+00:00,2016-11-18 11:26:59+00:00,1.95
-867171338823652769,3549967830183993661,1,1,2016-09-14 15:50:36+00:00,2016-09-14 15:50:36+00:00,0.0
-867171338823652769,3719086183693044634,2,1,2016-07-27 16:21:06+00:00,2016-07-27 16:21:14+00:00,0.13333333333333333
-867171338823652769,3938273732182157352,2,1,2016-08-25 13:43:08+00:00,2016-08-25 16:42:53+00:00,179.75
-867171338823652769,416415900311326843,1,1,2016-10-19 12:51:59+00:00,2016-10-19 12:51:59+00:00,0.0
-867171338823652769,4234577979287102402,1,1,2016-10-14 14:04:36+00:00,2016-10-14 14:04:36+00:00,0.0
-867171338823652769,4576158934999770053,1,1,2016-09-28 11:40:39+00:00,2016-09-28 11:40:39+00:00,0.0
-867171338823652769,4630179001877976814,1,1,2016-05-04 13:36:38+00:00,2016-05-04 13:36:38+00:00,0.0
-867171338823652769,4846226797758210123,6,2,2016-06-09 04:03:03+00:00,2016-06-09 04:11:04+00:00,8.016666666666667
-867171338823652769,7956154984822900309,2,1,2016-06-27 03:27:18+00:00,2016-06-27 03:27:19+00:00,0.016666666666666666
-867171338823652769,8081089008326647141,1,1,2016-07-06 14:57:16+00:00,2016-07-06 14:57:16+00:00,0.0
-867171338823652769,8312989525532740991,2,2,2016-04-28 02:51:48+00:00,2016-04-28 02:54:22+00:00,2.566666666666667
-867171338823652769,9097217988586592447,1,1,2016-07-21 18:34:28+00:00,2016-07-21 18:34:28+00:00,0.0
-853245389484599144,-4658697758785001934,1,1,2016-07-18 18:55:36+00:00,2016-07-18 18:55:36+00:00,0.0
-853245389484599144,-8825340558275116852,1,1,2016-05-04 11:20:07+00:00,2016-05-04 11:20:07+00:00,0.0
-852576272315727317,5324804889092765067,2,1,2016-06-02 17:06:17+00:00,2016-06-02 17:06:18+00:00,0.016666666666666666
-840631936412652041,-7152022871335436141,1,1,2017-01-03 18:28:34+00:00,2017-01-03 18:28:34+00:00,0.0
-840631936412652041,1872729468913163622,1,1,2016-09-23 12:50:35+00:00,2016-09-23 12:50:35+00:00,0.0
-840631936412652041,733054846258172515,2,2,2016-09-13 15:11:44+00:00,2016-09-13 20:18:34+00:00,306.8333333333333
-830175562779396891,-7770605624471572690,1,1,2016-12-13 12:19:06+00:00,2016-12-13 12:19:06+00:00,0.0
-830175562779396891,-4905431857641694844,1,1,2017-02-20 13:27:12+00:00,2017-02-20 13:27:12+00:00,0.0
-830175562779396891,-602334746802989186,1,1,2017-02-17 10:20:29+00:00,2017-02-17 10:20:29+00:00,0.0
-830175562779396891,3551075632402724668,2,1,2017-02-16 12:41:29+00:00,2017-02-16 12:46:34+00:00,5.083333333333333
-830175562779396891,6170870625196303624,1,1,2017-02-24 12:43:20+00:00,2017-02-24 12:43:20+00:00,0.0
-830175562779396891,-1209898582372405739,2,1,2016-06-16 16:27:17+00:00,2016-06-16 16:27:38+00:00,0.35
-830175562779396891,-1676173683690402677,2,1,2016-09-27 14:47:49+00:00,2016-09-27 14:48:38+00:00,0.8166666666666667
-830175562779396891,-2822320371783896558,2,1,2016-06-02 16:45:52+00:00,2016-06-02 16:45:53+00:00,0.016666666666666666
-830175562779396891,-3893510413058886451,1,1,2016-08-18 15:02:26+00:00,2016-08-18 15:02:26+00:00,0.0
-830175562779396891,-5141962415473356149,3,2,2016-08-08 17:30:40+00:00,2016-08-08 17:57:54+00:00,27.233333333333334
-830175562779396891,-5576664885124089169,1,1,2016-11-17 10:12:20+00:00,2016-11-17 10:12:20+00:00,0.0
-830175562779396891,-5652415845711971431,1,1,2016-07-11 17:05:05+00:00,2016-07-11 17:05:05+00:00,0.0
-830175562779396891,-6222507193391556269,2,1,2016-06-07 11:43:47+00:00,2016-06-07 11:43:48+00:00,0.016666666666666666
-830175562779396891,-6967949668569062204,1,1,2016-07-06 14:05:26+00:00,2016-07-06 14:05:26+00:00,0.0
-830175562779396891,-8274511022789105089,2,1,2016-06-14 17:54:02+00:00,2016-06-14 17:54:03+00:00,0.016666666666666666
-830175562779396891,-9208332308876866057,1,1,2016-09-13 12:49:12+00:00,2016-09-13 12:49:12+00:00,0.0
-830175562779396891,1506723591576315666,1,1,2016-11-16 10:15:04+00:00,2016-11-16 10:15:04+00:00,0.0
-830175562779396891,2789351904558632201,3,1,2016-09-22 18:41:00+00:00,2016-09-22 20:36:32+00:00,115.53333333333333
-830175562779396891,2908185551312712866,1,1,2016-04-18 11:13:55+00:00,2016-04-18 11:13:55+00:00,0.0
-830175562779396891,4877055177391219705,1,1,2016-05-23 19:11:38+00:00,2016-05-23 19:11:38+00:00,0.0
-830175562779396891,49676807384594671,1,1,2016-04-15 12:52:30+00:00,2016-04-15 12:52:30+00:00,0.0
-830175562779396891,504726972603370045,1,1,2016-12-12 18:37:28+00:00,2016-12-12 18:37:28+00:00,0.0
-830175562779396891,5802567123724185081,1,1,2016-09-12 10:31:10+00:00,2016-09-12 10:31:10+00:00,0.0
-830175562779396891,6453544276401751198,2,1,2016-06-13 18:42:31+00:00,2016-06-13 18:42:32+00:00,0.016666666666666666
-830175562779396891,6525515146585173004,2,1,2016-06-23 14:20:19+00:00,2016-06-23 14:20:19+00:00,0.0
-830175562779396891,6764004902386800494,1,1,2016-08-17 11:27:58+00:00,2016-08-17 11:27:58+00:00,0.0
-830175562779396891,7681595106771275047,2,1,2016-06-10 12:09:56+00:00,2016-06-10 12:09:56+00:00,0.0
-815115778175704957,512075367691760421,2,2,2016-08-19 11:07:03+00:00,2016-08-19 11:07:20+00:00,0.2833333333333333
-776856765376510270,4845583692458292753,1,1,2016-09-22 16:40:23+00:00,2016-09-22 16:40:23+00:00,0.0
-776856765376510270,7960332795997217973,1,1,2016-10-27 18:58:20+00:00,2016-10-27 18:58:20+00:00,0.0
-745910898297651075,4991481522746606785,1,1,2016-08-15 13:55:31+00:00,2016-08-15 13:55:31+00:00,0.0
-745910898297651075,915656047299578668,1,1,2016-12-13 11:31:01+00:00,2016-12-13 11:31:01+00:00,0.0
-737564610065686480,-4552486997548609646,1,1,2017-02-09 12:28:53+00:00,2017-02-09 12:28:53+00:00,0.0
-737564610065686480,2730574930527077805,1,1,2017-01-23 16:46:59+00:00,2017-01-23 16:46:59+00:00,0.0
-737564610065686480,4367428197803779235,2,2,2016-12-07 15:03:09+00:00,2016-12-07 15:31:59+00:00,28.833333333333332
-737564610065686480,6212905970572769140,1,1,2017-02-10 12:41:35+00:00,2017-02-10 12:41:35+00:00,0.0
-737564610065686480,-2976841947390000544,1,1,2016-12-13 12:04:12+00:00,2016-12-13 12:04:12+00:00,0.0
-737564610065686480,-4715966290862954933,1,1,2016-10-27 11:11:31+00:00,2016-10-27 11:11:31+00:00,0.0
-737564610065686480,-5849656641362835724,1,1,2016-10-25 11:50:39+00:00,2016-10-25 11:50:39+00:00,0.0
-737564610065686480,-6324826817833896356,1,1,2016-09-26 16:46:42+00:00,2016-09-26 16:46:42+00:00,0.0
-737564610065686480,-6614294526780600464,1,1,2016-11-11 12:12:19+00:00,2016-11-11 12:12:19+00:00,0.0
-737564610065686480,-6845106324670709825,1,1,2016-10-31 11:34:45+00:00,2016-10-31 11:34:45+00:00,0.0
-737564610065686480,-7303282486784089322,1,1,2016-09-08 11:58:17+00:00,2016-09-08 11:58:17+00:00,0.0
-737564610065686480,-7907314795109315626,1,1,2016-08-26 19:32:39+00:00,2016-08-26 19:32:39+00:00,0.0
-737564610065686480,-8533650173828360700,1,1,2016-09-02 20:32:17+00:00,2016-09-02 20:32:17+00:00,0.0
-737564610065686480,-9122071954767703202,1,1,2016-12-05 11:01:58+00:00,2016-12-05 11:01:58+00:00,0.0
-737564610065686480,2292681904647886513,2,2,2016-09-06 12:09:08+00:00,2016-09-06 20:09:44+00:00,480.6
-737564610065686480,4367428197803779235,1,1,2016-12-07 12:24:43+00:00,2016-12-07 12:24:43+00:00,0.0
-737564610065686480,606055529579687337,1,1,2016-12-01 15:35:00+00:00,2016-12-01 15:35:00+00:00,0.0
-737564610065686480,8257124945218851521,3,1,2016-09-27 12:17:48+00:00,2016-09-27 17:53:28+00:00,335.6666666666667
-737564610065686480,865257361365660836,2,2,2016-10-20 11:41:11+00:00,2016-10-20 11:41:14+00:00,0.05
-737564610065686480,9214855388050002915,2,1,2016-11-07 11:57:48+00:00,2016-11-07 15:01:21+00:00,183.55
-717438927863132130,4911818198935825409,1,1,2016-07-06 18:09:19+00:00,2016-07-06 18:09:19+00:00,0.0
-717438927863132130,83269896751291603,2,1,2016-06-10 15:31:31+00:00,2016-06-10 15:31:34+00:00,0.05
-714914145425798678,-6528385444378259105,1,1,2017-01-20 12:13:49+00:00,2017-01-20 12:13:49+00:00,0.0
-714914145425798678,1746752679503174433,1,1,2017-02-16 13:19:13+00:00,2017-02-16 13:19:13+00:00,0.0
-714914145425798678,2387251608874664438,1,1,2017-02-17 10:24:36+00:00,2017-02-17 10:24:36+00:00,0.0
-714914145425798678,-4847181076580006183,2,1,2016-06-15 12:13:45+00:00,2016-06-15 12:13:46+00:00,0.016666666666666666
-714914145425798678,2454558400956854030,1,1,2016-12-07 11:41:52+00:00,2016-12-07 11:41:52+00:00,0.0
-714914145425798678,8802978005560969250,1,1,2016-08-08 17:50:05+00:00,2016-08-08 17:50:05+00:00,0.0
-712118237016184478,-6504776610263095976,1,1,2017-01-18 12:36:35+00:00,2017-01-18 12:36:35+00:00,0.0
-712118237016184478,-2468743147728789370,2,1,2016-06-02 18:48:07+00:00,2016-06-02 18:48:07+00:00,0.0
-712118237016184478,-4507724606532836942,1,1,2016-05-13 14:06:32+00:00,2016-05-13 14:06:32+00:00,0.0
-712118237016184478,-8832827189112106452,1,1,2016-04-28 15:57:42+00:00,2016-04-28 15:57:42+00:00,0.0
-712118237016184478,5182852330493911200,2,1,2016-06-03 13:27:20+00:00,2016-06-03 13:27:20+00:00,0.0
-712118237016184478,5396700298247096676,1,1,2017-01-12 15:43:18+00:00,2017-01-12 15:43:18+00:00,0.0
-710135072571868067,-7119947835045223786,2,1,2016-06-01 13:07:43+00:00,2016-06-01 13:07:43+00:00,0.0
-710135072571868067,-7449630975638118412,1,1,2016-05-09 17:22:23+00:00,2016-05-09 17:22:23+00:00,0.0
-710135072571868067,453985586874626424,1,1,2016-08-09 20:30:57+00:00,2016-08-09 20:30:57+00:00,0.0
-710135072571868067,6460323594239280173,1,1,2016-05-06 22:27:52+00:00,2016-05-06 22:27:52+00:00,0.0
-710135072571868067,8263126382358728094,1,1,2016-04-04 13:10:53+00:00,2016-04-04 13:10:53+00:00,0.0
-709489070586681689,-3498370879092959313,1,1,2017-01-24 10:22:49+00:00,2017-01-24 10:22:49+00:00,0.0
-709489070586681689,-1115496616358627825,1,1,2017-02-14 10:27:52+00:00,2017-02-14 10:27:52+00:00,0.0
-709489070586681689,9091362817580731680,1,1,2017-01-23 11:14:43+00:00,2017-01-23 11:14:43+00:00,0.0
-709489070586681689,-1345779023726312023,1,1,2016-12-14 09:56:28+00:00,2016-12-14 09:56:28+00:00,0.0
-709489070586681689,-270498773468783658,2,2,2016-11-07 10:33:02+00:00,2016-11-07 11:34:45+00:00,61.71666666666667
-709489070586681689,-7597518115580719225,1,1,2016-11-01 11:53:04+00:00,2016-11-01 11:53:04+00:00,0.0
-709489070586681689,1106416567260511891,1,1,2016-09-28 11:17:56+00:00,2016-09-28 11:17:56+00:00,0.0
-709489070586681689,200361331663791331,2,2,2016-10-19 10:36:32+00:00,2016-10-19 14:55:04+00:00,258.53333333333336
-709489070586681689,2514683925400057206,2,2,2016-12-12 18:34:18+00:00,2016-12-12 18:35:03+00:00,0.75
-709489070586681689,2767375493236000516,1,1,2016-10-07 11:09:26+00:00,2016-10-07 11:09:26+00:00,0.0
-709489070586681689,7308200616553822190,1,1,2016-10-31 10:16:00+00:00,2016-10-31 10:16:00+00:00,0.0
-709287718034731589,-6980904286083816062,1,1,2016-10-04 22:20:32+00:00,2016-10-04 22:20:32+00:00,0.0
-709287718034731589,-3526318039391425853,1,1,2017-02-16 19:45:57+00:00,2017-02-16 19:45:57+00:00,0.0
-709287718034731589,-886604479998631682,1,1,2017-02-24 14:01:25+00:00,2017-02-24 14:01:25+00:00,0.0
-709287718034731589,-216247010430519354,1,1,2017-01-24 10:12:53+00:00,2017-01-24 10:12:53+00:00,0.0
-709287718034731589,3446857204195534963,1,1,2017-01-20 10:39:14+00:00,2017-01-20 10:39:14+00:00,0.0
-709287718034731589,5238831437672430384,3,3,2017-01-12 06:22:56+00:00,2017-01-12 06:24:20+00:00,1.4
-709287718034731589,6042809014201308749,6,4,2016-12-29 04:06:47+00:00,2016-12-29 08:01:18+00:00,234.51666666666668
-709287718034731589,8840492987482833901,1,1,2016-12-16 03:57:50+00:00,2016-12-16 03:57:50+00:00,0.0
-709287718034731589,-1094280941194191850,5,5,2016-10-24 17:48:26+00:00,2016-10-24 22:23:16+00:00,274.8333333333333
-709287718034731589,-1105160231986723056,1,1,2016-04-22 07:50:57+00:00,2016-04-22 07:50:57+00:00,0.0
-709287718034731589,-1147236519157684050,4,4,2016-08-25 12:48:51+00:00,2016-08-25 21:00:50+00:00,491.98333333333335
-709287718034731589,-119758207183924376,1,1,2016-08-17 18:50:38+00:00,2016-08-17 18:50:38+00:00,0.0
-709287718034731589,-1415086929886086450,1,1,2016-11-01 14:05:45+00:00,2016-11-01 14:05:45+00:00,0.0
-709287718034731589,-1424527253526269635,182,16,2016-06-11 16:17:07+00:00,2016-06-11 23:57:02+00:00,459.9166666666667
-709287718034731589,-164153176196825224,1,1,2016-07-23 19:43:28+00:00,2016-07-23 19:43:28+00:00,0.0
-709287718034731589,-1719288689557472072,8,6,2016-10-19 23:00:42+00:00,2016-10-19 23:08:34+00:00,7.866666666666666
-709287718034731589,-1786540524632803738,3,3,2016-05-22 13:03:48+00:00,2016-05-22 13:43:55+00:00,40.11666666666667
-709287718034731589,-1938418042705107234,1,1,2016-04-19 02:39:23+00:00,2016-04-19 02:39:23+00:00,0.0
-709287718034731589,-1966687278691145526,1,1,2016-07-13 13:35:24+00:00,2016-07-13 13:35:24+00:00,0.0
-709287718034731589,-1985147274488559003,5,3,2016-08-15 13:38:36+00:00,2016-08-15 22:02:08+00:00,503.53333333333336
-709287718034731589,-2088783892972798557,2,1,2016-07-10 18:53:51+00:00,2016-07-10 18:53:52+00:00,0.016666666666666666
-709287718034731589,-2302746003570881972,5,3,2016-09-05 20:38:06+00:00,2016-09-05 20:41:21+00:00,3.25
-709287718034731589,-2394918514650319757,1,1,2016-06-01 01:49:07+00:00,2016-06-01 01:49:07+00:00,0.0
-709287718034731589,-241934209947237464,2,2,2016-04-08 11:46:12+00:00,2016-04-08 17:25:27+00:00,339.25
-709287718034731589,-2429960642466434312,3,3,2016-07-08 09:28:42+00:00,2016-07-08 15:32:34+00:00,363.8666666666667
-709287718034731589,-2466032665594402813,37,13,2016-05-30 02:03:07+00:00,2016-05-30 22:07:01+00:00,1203.9
-709287718034731589,-2752546383439495719,14,8,2016-06-03 03:45:15+00:00,2016-06-03 16:27:40+00:00,762.4166666666666
-709287718034731589,-2779646673010840103,3,2,2016-05-17 14:43:15+00:00,2016-05-17 16:48:10+00:00,124.91666666666667
-709287718034731589,-3150197599745320564,4,2,2016-09-14 20:11:29+00:00,2016-09-14 21:00:05+00:00,48.6
-709287718034731589,-3179188872880201825,13,5,2016-04-29 19:15:08+00:00,2016-04-29 21:59:49+00:00,164.68333333333334
